"","sum","Year"
"Thawed_N_1",1.14830704177868,1851
"Thawed_N_2",1.16500351119177,1852
"Thawed_N_3",1.14897013876731,1853
"Thawed_N_4",1.1925452170277,1854
"Thawed_N_5",1.16404315250382,1855
"Thawed_N_6",1.17500945774194,1856
"Thawed_N_7",1.2100076200181,1857
"Thawed_N_8",1.23405448095954,1858
"Thawed_N_9",1.24264733023194,1859
"Thawed_N_10",1.15413822788453,1860
"Thawed_N_11",1.22179356301711,1861
"Thawed_N_12",1.2079581421524,1862
"Thawed_N_13",1.23394997080146,1863
"Thawed_N_14",1.2091263135232,1864
"Thawed_N_15",1.23601197055735,1865
"Thawed_N_16",1.21537106586563,1866
"Thawed_N_17",1.21552829812235,1867
"Thawed_N_18",1.21437850008082,1868
"Thawed_N_19",1.19840488235316,1869
"Thawed_N_20",1.18143746271953,1870
"Thawed_N_21",1.21660227703661,1871
"Thawed_N_22",1.17427814702669,1872
"Thawed_N_23",1.23398357797334,1873
"Thawed_N_24",1.24948396178784,1874
"Thawed_N_25",1.21375298129716,1875
"Thawed_N_26",1.28730109504745,1876
"Thawed_N_27",1.26317222483103,1877
"Thawed_N_28",1.31524693986705,1878
"Thawed_N_29",1.30709185528339,1879
"Thawed_N_30",1.2610381741024,1880
"Thawed_N_31",1.22598915588191,1881
"Thawed_N_32",1.28777155777092,1882
"Thawed_N_33",1.26458060341538,1883
"Thawed_N_34",1.29265652545727,1884
"Thawed_N_35",1.2568911535624,1885
"Thawed_N_36",1.23099242509892,1886
"Thawed_N_37",1.27557969016145,1887
"Thawed_N_38",1.20919735782217,1888
"Thawed_N_39",1.21417202865029,1889
"Thawed_N_40",1.25309283216075,1890
"Thawed_N_41",1.2593073307645,1891
"Thawed_N_42",1.18603368650972,1892
"Thawed_N_43",1.27007115224763,1893
"Thawed_N_44",1.26045749326908,1894
"Thawed_N_45",1.26315207181391,1895
"Thawed_N_46",1.23916569151478,1896
"Thawed_N_47",1.29263650372748,1897
"Thawed_N_48",1.26056359683858,1898
"Thawed_N_49",1.27036778386885,1899
"Thawed_N_50",1.27105055191491,1900
"Thawed_N_51",1.29858188632297,1901
"Thawed_N_52",1.28019940373575,1902
"Thawed_N_53",1.26798071262515,1903
"Thawed_N_54",1.17301152102582,1904
"Thawed_N_55",1.22147370884212,1905
"Thawed_N_56",1.25592369149462,1906
"Thawed_N_57",1.25066678119851,1907
"Thawed_N_58",1.24811641966208,1908
"Thawed_N_59",1.23916710329061,1909
"Thawed_N_60",1.28528187962872,1910
"Thawed_N_61",1.24536616747688,1911
"Thawed_N_62",1.2430705151307,1912
"Thawed_N_63",1.21274096911398,1913
"Thawed_N_64",1.21280053525757,1914
"Thawed_N_65",1.16464749377185,1915
"Thawed_N_66",1.24106964235844,1916
"Thawed_N_67",1.21652306807137,1917
"Thawed_N_68",1.182640419932,1918
"Thawed_N_69",1.25064392516656,1919
"Thawed_N_70",1.2469389578418,1920
"Thawed_N_71",1.2163882598784,1921
"Thawed_N_72",1.20421871393137,1922
"Thawed_N_73",1.2511365869864,1923
"Thawed_N_74",1.27770229209288,1924
"Thawed_N_75",1.25503480567659,1925
"Thawed_N_76",1.27092863271237,1926
"Thawed_N_77",1.25786254377711,1927
"Thawed_N_78",1.27634392085628,1928
"Thawed_N_79",1.30836383564546,1929
"Thawed_N_80",1.3057563019893,1930
"Thawed_N_81",1.27337876884359,1931
"Thawed_N_82",1.26618405096299,1932
"Thawed_N_83",1.28891786643452,1933
"Thawed_N_84",1.26079430462545,1934
"Thawed_N_85",1.2721617127444,1935
"Thawed_N_86",1.23634008756688,1936
"Thawed_N_87",1.24470299397816,1937
"Thawed_N_88",1.29193699804726,1938
"Thawed_N_89",1.28730662619887,1939
"Thawed_N_90",1.30983027347599,1940
"Thawed_N_91",1.32891532211026,1941
"Thawed_N_92",1.2879545151269,1942
"Thawed_N_93",1.26721060926576,1943
"Thawed_N_94",1.28555957380484,1944
"Thawed_N_95",1.26663305246974,1945
"Thawed_N_96",1.33183277496369,1946
"Thawed_N_97",1.34440053876649,1947
"Thawed_N_98",1.3298739499922,1948
"Thawed_N_99",1.31582134194573,1949
"Thawed_N_100",1.30940062656876,1950
"Thawed_N_101",1.29547071626322,1951
"Thawed_N_102",1.30333789300517,1952
"Thawed_N_103",1.31771548951078,1953
"Thawed_N_104",1.34788551221815,1954
"Thawed_N_105",1.32528891952894,1955
"Thawed_N_106",1.32945104469987,1956
"Thawed_N_107",1.32890972699353,1957
"Thawed_N_108",1.36010486034989,1958
"Thawed_N_109",1.2996775454302,1959
"Thawed_N_110",1.31805987347899,1960
"Thawed_N_111",1.31171919618155,1961
"Thawed_N_112",1.33413440383504,1962
"Thawed_N_113",1.300792450706,1963
"Thawed_N_114",1.36429500373532,1964
"Thawed_N_115",1.27680705319146,1965
"Thawed_N_116",1.30587788298085,1966
"Thawed_N_117",1.26938502726502,1967
"Thawed_N_118",1.22287063429611,1968
"Thawed_N_119",1.24956799715562,1969
"Thawed_N_120",1.26821337247486,1970
"Thawed_N_121",1.27949199984847,1971
"Thawed_N_122",1.25856906719826,1972
"Thawed_N_123",1.22569863072115,1973
"Thawed_N_124",1.30680383034607,1974
"Thawed_N_125",1.23840691798616,1975
"Thawed_N_126",1.27826003281477,1976
"Thawed_N_127",1.28431778629863,1977
"Thawed_N_128",1.33255090820073,1978
"Thawed_N_129",1.32009615505368,1979
"Thawed_N_130",1.30551204183083,1980
"Thawed_N_131",1.33663643888553,1981
"Thawed_N_132",1.28260662479133,1982
"Thawed_N_133",1.299862646233,1983
"Thawed_N_134",1.30350994881535,1984
"Thawed_N_135",1.27665457711239,1985
"Thawed_N_136",1.34534158892916,1986
"Thawed_N_137",1.34723942921965,1987
"Thawed_N_138",1.34062533459742,1988
"Thawed_N_139",1.32981913758685,1989
"Thawed_N_140",1.3566090262981,1990
"Thawed_N_141",1.35912261203102,1991
"Thawed_N_142",1.35917728257828,1992
"Thawed_N_143",1.3446516998892,1993
"Thawed_N_144",1.36339418624038,1994
"Thawed_N_145",1.35293290112109,1995
"Thawed_N_146",1.34113992730861,1996
"Thawed_N_147",1.43849161421006,1997
"Thawed_N_148",1.44518768170631,1998
"Thawed_N_149",1.4561875074577,1999
"Thawed_N_150",1.46591767872823,2000
"Thawed_N_151",1.49705847740111,2001
"Thawed_N_152",1.52765550530716,2002
"Thawed_N_153",1.55314126860735,2003
"Thawed_N_154",1.53642002510233,2004
"Thawed_N_155",1.60314198301081,2005
"Thawed_N_156",1.6179967643982,2006
"Thawed_N_157",1.67603432318447,2007
"Thawed_N_158",1.71352811597554,2008
"Thawed_N_159",1.74284509212713,2009
"Thawed_N_160",1.76164168345549,2010
"Thawed_N_161",1.76055711684512,2011
"Thawed_N_162",1.77120961922654,2012
"Thawed_N_163",1.78190309081223,2013
"Thawed_N_164",1.77322761473771,2014
"Thawed_N_165",1.87644422360778,2015
"Thawed_N_166",1.86123589630437,2016
"Thawed_N_167",1.89701544136227,2017
"Thawed_N_168",1.9270373736197,2018
"Thawed_N_169",1.89648321371099,2019
"Thawed_N_170",1.9847168002283,2020
"Thawed_N_171",2.04223645390405,2021
"Thawed_N_172",2.06475306093918,2022
"Thawed_N_173",2.10154312898629,2023
"Thawed_N_174",2.11141544524094,2024
"Thawed_N_175",2.17360592234683,2025
"Thawed_N_176",2.1997794483148,2026
"Thawed_N_177",2.23634403048017,2027
"Thawed_N_178",2.2644383937526,2028
"Thawed_N_179",2.33189032539409,2029
"Thawed_N_180",2.35140970626015,2030
"Thawed_N_181",2.3541521265175,2031
"Thawed_N_182",2.42179131145652,2032
"Thawed_N_183",2.45858735398049,2033
"Thawed_N_184",2.5165686617549,2034
"Thawed_N_185",2.50753871390494,2035
"Thawed_N_186",2.58832976942287,2036
"Thawed_N_187",2.63297897538724,2037
"Thawed_N_188",2.63112100974488,2038
"Thawed_N_189",2.68563434501244,2039
"Thawed_N_190",2.75681841387764,2040
"Thawed_N_191",2.79079452197035,2041
"Thawed_N_192",2.81785522382295,2042
"Thawed_N_193",2.86228957341831,2043
"Thawed_N_194",2.90961259008463,2044
"Thawed_N_195",2.90760268339382,2045
"Thawed_N_196",2.98075911008799,2046
"Thawed_N_197",2.9990603427942,2047
"Thawed_N_198",3.01205039416468,2048
"Thawed_N_199",3.0704133039468,2049
"Thawed_N_200",3.11670655180487,2050
"Thawed_N_201",3.12831158577216,2051
"Thawed_N_202",3.11982539682382,2052
"Thawed_N_203",3.17375671201865,2053
"Thawed_N_204",3.23034290762143,2054
"Thawed_N_205",3.24801998366534,2055
"Thawed_N_206",3.27420858652054,2056
"Thawed_N_207",3.31463449872851,2057
"Thawed_N_208",3.33789422180156,2058
"Thawed_N_209",3.43785062725825,2059
"Thawed_N_210",3.45951363828728,2060
"Thawed_N_211",3.51229718679066,2061
"Thawed_N_212",3.51001972962626,2062
"Thawed_N_213",3.58288800423803,2063
"Thawed_N_214",3.60868351584881,2064
"Thawed_N_215",3.64804924951942,2065
"Thawed_N_216",3.66380221706271,2066
"Thawed_N_217",3.69049681943044,2067
"Thawed_N_218",3.75441408592333,2068
"Thawed_N_219",3.75106188629394,2069
"Thawed_N_220",3.7958640475296,2070
"Thawed_N_221",3.8396402958921,2071
"Thawed_N_222",3.86449310629658,2072
"Thawed_N_223",3.90880834403483,2073
"Thawed_N_224",3.9144354392616,2074
"Thawed_N_225",3.92643582607597,2075
"Thawed_N_226",3.96826778867996,2076
"Thawed_N_227",4.01724968866083,2077
"Thawed_N_228",4.02487594000008,2078
"Thawed_N_229",4.04035717146435,2079
"Thawed_N_230",4.06270997866169,2080
"Thawed_N_231",4.13122935345525,2081
"Thawed_N_232",4.1454703674461,2082
"Thawed_N_233",4.18133143529294,2083
"Thawed_N_234",4.20090485632909,2084
"Thawed_N_235",4.2208111725156,2085
"Thawed_N_236",4.23148268129453,2086
"Thawed_N_237",4.26282809684339,2087
"Thawed_N_238",4.2677735433816,2088
"Thawed_N_239",4.28940536636528,2089
"Thawed_N_240",4.29173158918637,2090
"Thawed_N_241",4.3236853117924,2091
"Thawed_N_242",4.34362719788642,2092
"Thawed_N_243",4.35243697185607,2093
"Thawed_N_244",4.37540608702162,2094
"Thawed_N_245",4.3921620907379,2095
"Thawed_N_246",4.41669636404554,2096
"Thawed_N_247",4.42324852719952,2097
"Thawed_N_248",4.42916205858325,2098
"Thawed_N_249",4.45175229109837,2099
"Thawed_N_250",4.44975747820367,2100
